NAME,county,total_housing_units,fuel_oil_kerosene_units,fuel_oil_pct,median_household_income,total_population,white_alone_population,minority_population,minority_pct
Census Tract 457; Queens County; New York,Queens,1192,109,9.144295302013424,73684.0,3499,504,2995,85.59588453843956
Census Tract 458; Queens County; New York,Queens,701,121,17.261055634807416,80972.0,2436,203,2233,91.66666666666666
Census Tract 459; Queens County; New York,Queens,1051,144,13.701236917221692,84846.0,3832,154,3678,95.9812108559499
Census Tract 460; Queens County; New York,Queens,1866,304,16.291532690246516,67375.0,5703,468,5235,91.79379274066281
Census Tract 461; Queens County; New York,Queens,663,51,7.6923076923076925,84844.0,2512,226,2286,91.0031847133758
Census Tract 462; Queens County; New York,Queens,2041,105,5.1445369916707495,56679.0,6178,324,5854,94.75558433149887
Census Tract 463; Queens County; New York,Queens,1084,159,14.667896678966791,73555.0,4116,85,4031,97.93488824101068
Census Tract 464; Queens County; New York,Queens,586,64,10.921501706484642,113043.0,2123,666,1457,68.62929816297691
Census Tract 465; Queens County; New York,Queens,1037,102,9.836065573770492,88365.0,4574,373,4201,91.84521206821164
Census Tract 466; Queens County; New York,Queens,1475,123,8.338983050847459,75493.0,4627,341,4286,92.63021396153015
Census Tract 467; Queens County; New York,Queens,2095,477,22.768496420047732,78932.0,7445,814,6631,89.06648757555406
Census Tract 468; Queens County; New York,Queens,1024,130,12.6953125,81833.0,3735,94,3641,97.48326639892905
Census Tract 469.01; Queens County; New York,Queens,1345,368,27.360594795539033,68601.0,4566,275,4291,93.9772229522558
Census Tract 469.02; Queens County; New York,Queens,1062,120,11.299435028248588,88200.0,3157,293,2864,90.71903706050047
Census Tract 470; Queens County; New York,Queens,986,44,4.462474645030426,77045.0,3341,102,3239,96.94702184974558
Census Tract 471; Queens County; New York,Queens,1458,74,5.075445816186557,62635.0,4362,163,4199,96.26318202659331
Census Tract 472; Queens County; New York,Queens,1376,89,6.468023255813954,117344.0,3952,1028,2924,73.98785425101214
Census Tract 473; Queens County; New York,Queens,1643,176,10.712111990261716,65083.0,4177,306,3871,92.67416806320325
Census Tract 475; Queens County; New York,Queens,1720,23,1.3372093023255813,84160.0,4987,760,4227,84.7603769801484
Census Tract 476; Queens County; New York,Queens,527,13,2.4667931688804554,112567.0,1362,474,888,65.19823788546255
Census Tract 478.01; Queens County; New York,Queens,1969,165,8.379888268156424,54045.0,4020,928,3092,76.91542288557214
Census Tract 478.02; Queens County; New York,Queens,381,23,6.036745406824147,96050.0,1320,32,1288,97.57575757575758
Census Tract 479; Queens County; New York,Queens,1853,183,9.875876956287103,89395.0,6101,506,5595,91.70627765940009
Census Tract 480; Queens County; New York,Queens,731,74,10.12311901504788,76250.0,2301,140,2161,93.91568883094307
Census Tract 481; Queens County; New York,Queens,1853,167,9.01241230437129,69250.0,6530,897,5633,86.26339969372128
Census Tract 482; Queens County; New York,Queens,406,23,5.665024630541872,74907.0,1241,160,1081,87.1071716357776
Census Tract 483.01; Queens County; New York,Queens,769,87,11.31339401820546,68125.0,2076,333,1743,83.95953757225433
Census Tract 483.02; Queens County; New York,Queens,659,8,1.2139605462822458,88051.0,1967,456,1511,76.8174885612608
Census Tract 484; Queens County; New York,Queens,1287,75,5.827505827505827,82515.0,4932,192,4740,96.10705596107056
Census Tract 485; Queens County; New York,Queens,1633,271,16.595223515003063,64159.0,4963,139,4824,97.19927463227887
Census Tract 489; Queens County; New York,Queens,533,15,2.8142589118198873,59106.0,1670,304,1366,81.79640718562874
Census Tract 492.01; Queens County; New York,Queens,1269,94,7.4074074074074066,82750.0,3034,102,2932,96.6381015161503
Census Tract 492.02; Queens County; New York,Queens,606,35,5.775577557755775,108053.0,2517,68,2449,97.29837107667858
Census Tract 493.01; Queens County; New York,Queens,812,25,3.0788177339901477,65357.0,2317,852,1465,63.22831247302546
Census Tract 493.02; Queens County; New York,Queens,983,35,3.560528992878942,58384.0,3126,858,2268,72.552783109405
Census Tract 495; Queens County; New York,Queens,507,8,1.5779092702169626,97250.0,1299,796,503,38.72209391839877
Census Tract 496; Queens County; New York,Queens,906,77,8.49889624724062,88125.0,2967,31,2936,98.9551735760027
Census Tract 497; Queens County; New York,Queens,940,32,3.404255319148936,61563.0,2992,1390,1602,53.5427807486631
Census Tract 499; Queens County; New York,Queens,1519,41,2.699144173798552,85759.0,5289,1071,4218,79.75042541123085
Census Tract 500; Queens County; New York,Queens,1594,140,8.782936010037641,74951.0,4746,189,4557,96.01769911504425
Census Tract 502.01; Queens County; New York,Queens,480,35,7.291666666666667,93182.0,1495,0,1495,100.0
Census Tract 502.02; Queens County; New York,Queens,426,47,11.032863849765258,110357.0,1534,42,1492,97.26205997392438
Census Tract 504; Queens County; New York,Queens,537,140,26.0707635009311,130179.0,1715,52,1663,96.96793002915452
Census Tract 505; Queens County; New York,Queens,601,14,2.329450915141431,109728.0,1891,952,939,49.65626652564781
Census Tract 506; Queens County; New York,Queens,430,12,2.7906976744186047,106786.0,1615,0,1615,100.0
Census Tract 507; Queens County; New York,Queens,1250,17,1.3599999999999999,98274.0,3267,1849,1418,43.40373431282522
Census Tract 508; Queens County; New York,Queens,666,49,7.3573573573573565,79432.0,1985,18,1967,99.09319899244332
Census Tract 510; Queens County; New York,Queens,428,85,19.859813084112147,91250.0,1568,38,1530,97.5765306122449
Census Tract 511; Queens County; New York,Queens,830,75,9.036144578313253,110357.0,2542,1834,708,27.852084972462627
Census Tract 512; Queens County; New York,Queens,718,111,15.459610027855152,103214.0,2657,59,2598,97.77945050809184
Census Tract 513; Queens County; New York,Queens,818,45,5.50122249388753,104583.0,2831,1192,1639,57.89473684210527
Census Tract 515; Queens County; New York,Queens,1186,208,17.537942664418214,96792.0,3141,2291,850,27.061445399554284
Census Tract 516; Queens County; New York,Queens,626,57,9.105431309904153,122826.0,2281,307,1974,86.54099079351163
Census Tract 517; Queens County; New York,Queens,784,30,3.826530612244898,111413.0,1911,1439,472,24.699110413396127
Census Tract 518; Queens County; New York,Queens,632,57,9.018987341772151,114583.0,2233,32,2201,98.56695029108822
Census Tract 520; Queens County; New York,Queens,500,33,6.6000000000000005,102950.0,1544,20,1524,98.70466321243524
Census Tract 521; Queens County; New York,Queens,701,75,10.699001426533524,100806.0,1798,1154,644,35.81757508342603
Census Tract 522; Queens County; New York,Queens,532,60,11.278195488721805,92833.0,2286,0,2286,100.0
Census Tract 524; Queens County; New York,Queens,622,25,4.019292604501608,110357.0,2217,0,2217,100.0
Census Tract 525; Queens County; New York,Queens,805,153,19.006211180124225,72031.0,2301,1285,1016,44.15471534115602
Census Tract 526; Queens County; New York,Queens,762,36,4.724409448818897,93000.0,2312,91,2221,96.06401384083046
Census Tract 528; Queens County; New York,Queens,531,58,10.922787193973635,81477.0,1720,13,1707,99.24418604651163
Census Tract 530; Queens County; New York,Queens,637,58,9.105180533751962,110938.0,2535,74,2461,97.08086785009861
Census Tract 531; Queens County; New York,Queens,1359,130,9.565857247976453,64307.0,3393,2272,1121,33.03860890067787
Census Tract 532; Queens County; New York,Queens,609,55,9.0311986863711,98850.0,2185,5,2180,99.77116704805492
Census Tract 534.01; Queens County; New York,Queens,569,46,8.084358523725834,104688.0,1813,55,1758,96.96635410921125
Census Tract 535.01; Queens County; New York,Queens,470,73,15.53191489361702,63816.0,1249,465,784,62.770216172938355
Census Tract 535.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 536.01; Queens County; New York,Queens,722,284,39.335180055401665,,1816,34,1782,98.12775330396477
Census Tract 538; Queens County; New York,Queens,432,35,8.101851851851851,117155.0,1800,19,1781,98.94444444444444
Census Tract 539.01; Queens County; New York,Queens,1537,44,2.862719583604424,84183.0,4210,1851,2359,56.033254156769594
Census Tract 539.02; Queens County; New York,Queens,37,0,0.0,,106,102,4,3.7735849056603774
Census Tract 540; Queens County; New York,Queens,1379,108,7.8317621464829585,80270.0,4194,43,4151,98.97472579876013
Census Tract 542; Queens County; New York,Queens,1608,145,9.017412935323383,90461.0,5441,387,5054,92.88733688660173
Census Tract 545; Queens County; New York,Queens,1377,104,7.552650689905592,60368.0,3438,1518,1920,55.846422338568935
Census Tract 547; Queens County; New York,Queens,1468,58,3.9509536784741144,115076.0,4680,1221,3459,73.91025641025641
Census Tract 548; Queens County; New York,Queens,683,37,5.417276720351391,83533.0,2430,81,2349,96.66666666666667
Census Tract 549; Queens County; New York,Queens,1586,68,4.287515762925599,95897.0,5734,2228,3506,61.14405301709104
Census Tract 551; Queens County; New York,Queens,1604,136,8.478802992518704,85947.0,4419,2238,2181,49.3550577053632
Census Tract 552; Queens County; New York,Queens,1006,147,14.612326043737575,61895.0,2790,436,2354,84.37275985663082
Census Tract 553; Queens County; New York,Queens,1036,15,1.4478764478764479,91604.0,3131,954,2177,69.5305014372405
Census Tract 554; Queens County; New York,Queens,791,59,7.458912768647282,92679.0,2683,413,2270,84.60678345136041
Census Tract 555; Queens County; New York,Queens,783,41,5.236270753512133,108417.0,2426,528,1898,78.23577906018137
Census Tract 556; Queens County; New York,Queens,698,156,22.349570200573066,130338.0,2233,107,2126,95.20824003582624
Census Tract 557; Queens County; New York,Queens,1429,116,8.117564730580826,85750.0,3767,2345,1422,37.748871781258295
Census Tract 558; Queens County; New York,Queens,675,40,5.9259259259259265,72841.0,1587,119,1468,92.50157529930686
Census Tract 559; Queens County; New York,Queens,356,19,5.337078651685393,80221.0,1106,450,656,59.3128390596745
Census Tract 560; Queens County; New York,Queens,456,17,3.7280701754385963,96905.0,1668,185,1483,88.90887290167866
Census Tract 561; Queens County; New York,Queens,4,0,0.0,,12,12,0,0.0
Census Tract 562; Queens County; New York,Queens,496,82,16.532258064516128,100441.0,1339,341,998,74.53323375653473
Census Tract 564; Queens County; New York,Queens,487,21,4.312114989733059,76875.0,1493,268,1225,82.04956463496316
Census Tract 565; Queens County; New York,Queens,583,8,1.3722126929674099,129327.0,1883,599,1284,68.18906001062135
Census Tract 566; Queens County; New York,Queens,474,68,14.345991561181433,74022.0,1513,45,1468,97.02577660277593
Census Tract 567; Queens County; New York,Queens,1592,203,12.751256281407036,108750.0,4538,2417,2121,46.73865138827678
Census Tract 568; Queens County; New York,Queens,1621,188,11.597779148673657,103661.0,4808,523,4285,89.12229617304493
Census Tract 577; Queens County; New York,Queens,1473,73,4.955872369314324,78854.0,4162,2235,1927,46.29985583853916
Census Tract 579; Queens County; New York,Queens,634,76,11.987381703470032,73125.0,1636,929,707,43.215158924205376
Census Tract 580; Queens County; New York,Queens,1101,165,14.986376021798364,112034.0,4369,96,4273,97.80270084687571
Census Tract 581; Queens County; New York,Queens,1221,138,11.302211302211303,74556.0,2844,1372,1472,51.75808720112518
Census Tract 582; Queens County; New York,Queens,1501,140,9.327115256495668,127837.0,5568,264,5304,95.25862068965517
Census Tract 583; Queens County; New York,Queens,1409,82,5.819730305180979,101431.0,3656,2219,1437,39.30525164113786
Census Tract 585; Queens County; New York,Queens,1633,108,6.613594611145132,96897.0,4265,2616,1649,38.66354044548652
Census Tract 587; Queens County; New York,Queens,1394,101,7.245337159253945,93281.0,3470,2147,1323,38.126801152737755
Census Tract 589; Queens County; New York,Queens,1931,192,9.943034697048162,67801.0,5136,3188,1948,37.92834890965732
Census Tract 590; Queens County; New York,Queens,393,45,11.450381679389313,76917.0,1207,173,1034,85.66694283347141
Census Tract 591; Queens County; New York,Queens,2176,234,10.753676470588236,61314.0,4920,2146,2774,56.38211382113821
Census Tract 592; Queens County; New York,Queens,459,32,6.971677559912854,91250.0,1343,5,1338,99.6276991809382
Census Tract 593; Queens County; New York,Queens,1552,57,3.6726804123711343,82917.0,4062,2648,1414,34.81043820777942
Census Tract 594; Queens County; New York,Queens,527,65,12.333965844402277,147250.0,1766,31,1735,98.24462061155153
Census Tract 595.01; Queens County; New York,Queens,730,136,18.63013698630137,72222.0,1890,1322,568,30.052910052910054
Census Tract 595.02; Queens County; New York,Queens,921,58,6.297502714440825,56467.0,2881,1236,1645,57.09822978132593
Census Tract 596; Queens County; New York,Queens,534,60,11.235955056179774,100625.0,1520,42,1478,97.23684210526315
Census Tract 598; Queens County; New York,Queens,548,49,8.94160583941606,87692.0,1648,50,1598,96.96601941747572
Census Tract 599; Queens County; New York,Queens,482,45,9.336099585062241,89583.0,1439,823,616,42.807505211952744
Census Tract 600; Queens County; New York,Queens,436,64,14.678899082568808,100000.0,1041,22,1019,97.8866474543708
Census Tract 601; Queens County; New York,Queens,868,35,4.032258064516129,83125.0,2405,1887,518,21.53846153846154
Census Tract 603; Queens County; New York,Queens,717,112,15.620641562064156,107067.0,1884,1200,684,36.30573248407643
Census Tract 606; Queens County; New York,Queens,506,50,9.881422924901186,135147.0,1276,0,1276,100.0
Census Tract 607.01; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 608; Queens County; New York,Queens,473,68,14.376321353065538,148583.0,1473,17,1456,98.8458927359131
Census Tract 610; Queens County; New York,Queens,412,62,15.048543689320388,87500.0,1250,30,1220,97.6
Census Tract 612; Queens County; New York,Queens,505,140,27.722772277227726,132969.0,1994,8,1986,99.5987963891675
Census Tract 613.01; Queens County; New York,Queens,1812,126,6.95364238410596,83125.0,5096,2059,3037,59.59576138147567
Census Tract 613.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 614; Queens County; New York,Queens,428,8,1.8691588785046727,143468.0,1557,31,1526,98.00899165061014
Census Tract 616.01; Queens County; New York,Queens,772,130,16.83937823834197,105192.0,2446,34,2412,98.60997547015535
Census Tract 616.02; Queens County; New York,Queens,386,40,10.362694300518134,105682.0,1081,73,1008,93.24699352451434
Census Tract 618; Queens County; New York,Queens,716,82,11.452513966480447,91638.0,1765,153,1612,91.3314447592068
Census Tract 619; Queens County; New York,Queens,1170,30,2.564102564102564,77794.0,3123,2281,842,26.961255203330133
Census Tract 620; Queens County; New York,Queens,504,79,15.674603174603174,118646.0,1456,35,1421,97.59615384615384
Census Tract 621; Queens County; New York,Queens,1025,140,13.658536585365855,91940.0,3178,1917,1261,39.67904342353681
Census Tract 622; Queens County; New York,Queens,675,133,19.703703703703702,119632.0,2088,110,1978,94.73180076628353
Census Tract 623; Queens County; New York,Queens,906,97,10.706401766004415,79107.0,2273,1647,626,27.54069511658601
Census Tract 624; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 625; Queens County; New York,Queens,935,70,7.4866310160427805,75375.0,2545,1547,998,39.214145383104125
Census Tract 626; Queens County; New York,Queens,886,96,10.835214446952596,115167.0,2972,59,2913,98.01480484522207
Census Tract 627; Queens County; New York,Queens,1107,62,5.600722673893405,76382.0,2915,1960,955,32.76157804459691
Census Tract 629; Queens County; New York,Queens,1218,121,9.934318555008211,96908.0,3250,2008,1242,38.215384615384615
Census Tract 630; Queens County; New York,Queens,598,34,5.68561872909699,124773.0,1720,21,1699,98.77906976744187
Census Tract 632; Queens County; New York,Queens,718,53,7.381615598885793,112500.0,2462,59,2403,97.60357432981316
Census Tract 633.01; Queens County; New York,Queens,514,48,9.33852140077821,128114.0,1607,1199,408,25.3889234598631
Census Tract 633.02; Queens County; New York,Queens,585,32,5.47008547008547,142891.0,1963,1325,638,32.50127356087621
Census Tract 635; Queens County; New York,Queens,882,40,4.535147392290249,89688.0,2637,2167,470,17.823284034888133
Census Tract 637; Queens County; New York,Queens,1265,132,10.434782608695652,91705.0,3542,2841,701,19.791078486730658
Census Tract 638; Queens County; New York,Queens,1120,99,8.839285714285715,140870.0,3404,131,3273,96.15158636897768
Census Tract 639; Queens County; New York,Queens,1039,112,10.779595765158806,115156.0,3189,1625,1564,49.04358733145187
Census Tract 641.01; Queens County; New York,Queens,997,173,17.352056168505516,96094.0,2392,1644,748,31.270903010033447
Census Tract 641.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 645; Queens County; New York,Queens,762,17,2.2309711286089238,85000.0,1860,1029,831,44.67741935483871
Census Tract 646; Queens County; New York,Queens,1094,153,13.985374771480805,128750.0,3247,44,3203,98.64490298737296
Census Tract 650; Queens County; New York,Queens,876,123,14.04109589041096,136111.0,2807,33,2774,98.82436765229782
Census Tract 654.01; Queens County; New York,Queens,936,67,7.158119658119658,98821.0,3288,368,2920,88.80778588807786
Census Tract 654.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 655.01; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 656; Queens County; New York,Queens,1585,89,5.615141955835963,110875.0,4585,448,4137,90.22900763358778
Census Tract 657.02; Queens County; New York,Queens,594,7,1.1784511784511784,61786.0,1311,1065,246,18.76430205949657
Census Tract 657.03; Queens County; New York,Queens,1043,42,4.026845637583892,115896.0,3083,2275,808,26.20823872851119
Census Tract 659; Queens County; New York,Queens,672,19,2.8273809523809526,99107.0,1915,1372,543,28.35509138381201
Census Tract 660; Queens County; New York,Queens,1193,57,4.777870913663034,121705.0,3666,221,3445,93.97163120567376
Census Tract 661; Queens County; New York,Queens,647,0,0.0,111806.0,1618,1408,210,12.978986402966624
Census Tract 663.01; Queens County; New York,Queens,1004,13,1.294820717131474,102917.0,2753,1814,939,34.10824555030875
Census Tract 663.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 664.01; Queens County; New York,Queens,432,82,18.98148148148148,145333.0,1690,152,1538,91.00591715976331
Census Tract 664.02; Queens County; New York,Queens,1061,88,8.294062205466542,109863.0,3482,280,3202,91.95864445720851
Census Tract 664.03; Queens County; New York,Queens,1638,15,0.9157509157509158,87031.0,5857,428,5429,92.69250469523647
Census Tract 664.04; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 665.01; Queens County; New York,Queens,1574,61,3.8754764930114356,86773.0,4048,2984,1064,26.284584980237153
Census Tract 667.01; Queens County; New York,Queens,907,97,10.694597574421168,123229.0,2747,1685,1062,38.660356752821265
Census Tract 669; Queens County; New York,Queens,660,15,2.272727272727273,94375.0,1773,1214,559,31.528482797518333
Census Tract 671; Queens County; New York,Queens,933,115,12.32583065380493,116076.0,2354,1627,727,30.88360237892948
Census Tract 677; Queens County; New York,Queens,686,35,5.1020408163265305,108000.0,1912,1461,451,23.587866108786613
Census Tract 679; Queens County; New York,Queens,1665,107,6.426426426426427,72875.0,4199,1862,2337,55.65610859728507
Census Tract 680; Queens County; New York,Queens,1656,115,6.944444444444445,124789.0,5489,49,5440,99.10730552013118
Census Tract 682; Queens County; New York,Queens,377,0,0.0,93750.0,1104,10,1094,99.09420289855072
Census Tract 683; Queens County; New York,Queens,1565,196,12.523961661341854,73466.0,3932,581,3351,85.2238046795524
Census Tract 687; Queens County; New York,Queens,1944,122,6.275720164609054,69348.0,4202,1285,2917,69.41932413136601
Census Tract 690; Queens County; New York,Queens,1113,0,0.0,131683.0,4022,87,3935,97.83689706613626
Census Tract 693; Queens County; New York,Queens,1234,289,23.419773095623984,58605.0,3005,784,2221,73.91014975041598
Census Tract 694; Queens County; New York,Queens,1167,83,7.112253641816624,101782.0,4046,198,3848,95.10627780523974
Census Tract 695; Queens County; New York,Queens,866,101,11.662817551963048,112949.0,2349,894,1455,61.94125159642401
Census Tract 697.01; Queens County; New York,Queens,1768,191,10.80316742081448,102700.0,4320,1697,2623,60.717592592592595
Census Tract 697.02; Queens County; New York,Queens,1475,137,9.288135593220339,89065.0,4285,1967,2318,54.09568261376896
Census Tract 703; Queens County; New York,Queens,916,36,3.9301310043668125,102833.0,2253,826,1427,63.33777185974257
Census Tract 707; Queens County; New York,Queens,1003,33,3.290129611166501,127188.0,2584,1378,1206,46.671826625387
Census Tract 709; Queens County; New York,Queens,1162,68,5.851979345955249,115000.0,2952,1397,1555,52.67615176151762
Census Tract 711; Queens County; New York,Queens,2863,413,14.425427872860636,100625.0,5616,2759,2857,50.87250712250713
Census Tract 713.03; Queens County; New York,Queens,2623,323,12.31414410979794,96641.0,5323,3069,2254,42.34454255119294
Census Tract 713.04; Queens County; New York,Queens,3103,501,16.1456654850145,89959.0,6115,3785,2330,38.10302534750613
Census Tract 713.05; Queens County; New York,Queens,2360,174,7.372881355932204,114158.0,5777,3396,2381,41.21516357971265
Census Tract 713.06; Queens County; New York,Queens,3121,568,18.199295097725088,75560.0,7012,2904,4108,58.58528237307473
Census Tract 716; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 717.01; Queens County; New York,Queens,2404,360,14.975041597337771,57300.0,4786,2856,1930,40.325950689511075
Census Tract 717.02; Queens County; New York,Queens,1917,97,5.0599895670318205,99527.0,4300,1523,2777,64.5813953488372
Census Tract 719; Queens County; New York,Queens,1071,12,1.1204481792717087,58606.0,3444,1433,2011,58.39140534262486
Census Tract 721; Queens County; New York,Queens,2082,345,16.570605187319885,100167.0,5358,2336,3022,56.40164240388204
Census Tract 723; Queens County; New York,Queens,863,122,14.13673232908459,221534.0,2338,1230,1108,47.39093242087254
Census Tract 729; Queens County; New York,Queens,468,12,2.564102564102564,124250.0,1298,628,670,51.61787365177196
Census Tract 731; Queens County; New York,Queens,596,30,5.033557046979865,166481.0,1832,1137,695,37.93668122270743
Census Tract 737; Queens County; New York,Queens,1000,159,15.9,124545.0,1952,1184,768,39.34426229508197
Census Tract 739; Queens County; New York,Queens,2571,266,10.346168805912097,113609.0,5288,2875,2413,45.63161875945537
Census Tract 741; Queens County; New York,Queens,1584,310,19.570707070707073,92857.0,3098,1387,1711,55.229180116204
Census Tract 743; Queens County; New York,Queens,1624,100,6.157635467980295,72344.0,3762,2002,1760,46.783625730994146
Census Tract 745; Queens County; New York,Queens,1615,53,3.281733746130031,65885.0,4076,1555,2521,61.849852796859665
Census Tract 747; Queens County; New York,Queens,1299,176,13.548883756735949,88924.0,3425,682,2743,80.08759124087591
Census Tract 749; Queens County; New York,Queens,549,54,9.836065573770492,227054.0,1516,735,781,51.517150395778366
Census Tract 757.01; Queens County; New York,Queens,2443,466,19.0749079001228,111042.0,4819,2382,2437,50.57065781282424
Census Tract 757.02; Queens County; New York,Queens,2372,303,12.774030354131535,124360.0,5447,2865,2582,47.40223976500826
Census Tract 769.01; Queens County; New York,Queens,2473,433,17.50909826122119,100710.0,5151,3050,2101,40.78819646670549
Census Tract 769.02; Queens County; New York,Queens,575,50,8.695652173913043,133438.0,1588,475,1113,70.088161209068
Census Tract 773; Queens County; New York,Queens,1122,254,22.63814616755793,105326.0,2246,1273,973,43.32146037399822
Census Tract 775; Queens County; New York,Queens,1048,301,28.72137404580153,81058.0,2031,1228,803,39.53717380600689
Census Tract 779.02; Queens County; New York,Queens,1853,203,10.955207771181867,106588.0,5863,4360,1503,25.635340269486612
Census Tract 779.03; Queens County; New York,Queens,1179,144,12.213740458015266,90781.0,3445,1455,1990,57.76487663280116
Census Tract 779.04; Queens County; New York,Queens,2028,213,10.502958579881657,108542.0,5426,2498,2928,53.962403243641724
Census Tract 779.05; Queens County; New York,Queens,1354,35,2.58493353028065,87375.0,3045,937,2108,69.22824302134647
Census Tract 779.06; Queens County; New York,Queens,1373,204,14.857975236707938,85590.0,3584,1928,1656,46.205357142857146
Census Tract 779.07; Queens County; New York,Queens,1122,93,8.288770053475936,69718.0,3437,1975,1462,42.53709630491708
Census Tract 779.08; Queens County; New York,Queens,1193,65,5.448449287510478,74705.0,3382,741,2641,78.08988764044943
Census Tract 788; Queens County; New York,Queens,592,27,4.5608108108108105,98468.0,2082,7,2075,99.66378482228626
Census Tract 790; Queens County; New York,Queens,809,14,1.73053152039555,74135.0,2653,37,2616,98.60535243120995
Census Tract 792; Queens County; New York,Queens,922,8,0.8676789587852495,73676.0,2869,13,2856,99.54688044614849
Census Tract 793; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 797.01; Queens County; New York,Queens,2955,319,10.795262267343485,55800.0,6306,234,6072,96.28924833491912
Census Tract 797.02; Queens County; New York,Queens,1590,132,8.30188679245283,40786.0,3313,107,3206,96.7702988228192
Census Tract 799; Queens County; New York,Queens,1120,96,8.571428571428571,53981.0,3003,390,2613,87.01298701298701
Census Tract 803.01; Queens County; New York,Queens,1066,107,10.037523452157599,67600.0,4216,317,3899,92.48102466793169
Census Tract 803.02; Queens County; New York,Queens,941,107,11.370882040382572,92887.0,3657,1195,2462,67.32294230243369
Census Tract 809; Queens County; New York,Queens,2505,432,17.24550898203593,61345.0,7291,3265,4026,55.21876285831847
Census Tract 814; Queens County; New York,Queens,1044,32,3.065134099616858,141705.0,4545,264,4281,94.1914191419142
Census Tract 818; Queens County; New York,Queens,1052,110,10.456273764258556,127697.0,3788,156,3632,95.8817317845829
Census Tract 837; Queens County; New York,Queens,1559,120,7.6972418216805645,63732.0,4770,720,4050,84.90566037735849
Census Tract 838; Queens County; New York,Queens,1617,77,4.761904761904762,96551.0,5524,457,5067,91.7270094134685
Census Tract 840; Queens County; New York,Queens,2085,161,7.721822541966426,99424.0,6927,799,6128,88.46542514797171
Census Tract 845; Queens County; New York,Queens,2117,158,7.463391591875296,29589.0,4713,457,4256,90.3034160831742
Census Tract 846.01; Queens County; New York,Queens,787,41,5.209656925031767,104659.0,2711,453,2258,83.290298782737
Census Tract 846.02; Queens County; New York,Queens,218,39,17.889908256880734,83000.0,1378,255,1123,81.49492017416546
Census Tract 849.01; Queens County; New York,Queens,993,178,17.92547834843907,67219.0,3037,40,2997,98.68291076720448
Census Tract 849.02; Queens County; New York,Queens,1398,244,17.453505007153076,45658.0,3807,382,3425,89.9658523771999
Census Tract 853; Queens County; New York,Queens,2523,151,5.984938565200158,33756.0,4969,235,4734,95.2706782048702
Census Tract 855; Queens County; New York,Queens,2571,394,15.324776351614158,40199.0,6143,509,5634,91.71414618264691
Census Tract 857; Queens County; New York,Queens,1942,226,11.637487126673532,57813.0,5502,514,4988,90.65794256633951
Census Tract 859; Queens County; New York,Queens,2385,367,15.38784067085954,57706.0,5718,567,5151,90.08394543546694
Census Tract 861; Queens County; New York,Queens,782,120,15.34526854219949,43750.0,2071,168,1903,91.88797682279092
Census Tract 863; Queens County; New York,Queens,2256,402,17.819148936170212,56774.0,6859,484,6375,92.94357778101764
Census Tract 864; Queens County; New York,Queens,739,58,7.848443843031124,124141.0,2560,608,1952,76.25
Census Tract 865; Queens County; New York,Queens,2328,412,17.697594501718214,62688.0,4480,538,3942,87.99107142857143
Census Tract 869; Queens County; New York,Queens,861,152,17.653890824622533,86165.0,1832,228,1604,87.55458515283843
Census Tract 871; Queens County; New York,Queens,2211,8,0.3618272274988693,47662.0,4889,215,4674,95.60237267334834
Census Tract 884; Queens County; New York,Queens,3268,43,1.3157894736842104,98921.0,9190,6474,2716,29.55386289445049
Census Tract 889.02; Queens County; New York,Queens,2684,406,15.12667660208644,47661.0,6117,1247,4870,79.61418996239988
Census Tract 889.03; Queens County; New York,Queens,1619,498,30.759728227300805,57807.0,4659,652,4007,86.00558059669456
Census Tract 892.01; Queens County; New York,Queens,2807,0,0.0,165529.0,8936,8133,803,8.986123545210384
Census Tract 892.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 907; Queens County; New York,Queens,562,49,8.718861209964412,107917.0,1545,326,1219,78.89967637540452
Census Tract 916.02; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 916.03; Queens County; New York,Queens,1668,10,0.5995203836930456,134844.0,4123,4050,73,1.7705554208100895
Census Tract 916.04; Queens County; New York,Queens,0,0,,,0,0,0,
Census Tract 918; Queens County; New York,Queens,4,0,0.0,,8,8,0,0.0
Census Tract 919; Queens County; New York,Queens,1784,159,8.912556053811658,104375.0,5180,1099,4081,78.78378378378378
Census Tract 922; Queens County; New York,Queens,780,18,2.307692307692308,160357.0,2098,1880,218,10.390848427073403
Census Tract 925; Queens County; New York,Queens,1160,133,11.46551724137931,69250.0,3957,682,3275,82.76472074804144
Census Tract 928; Queens County; New York,Queens,1160,12,1.0344827586206897,159600.0,3440,3288,152,4.4186046511627906
