NAME,B25040_001E,B25040_002E,B25040_003E,B25040_004E,B25040_005E,B25040_006E,B25040_007E,B25040_008E,B25040_009E,B25040_010E,state,county,tract
Census Tract 383.04; Bronx County; New York,809,100,43,158,460,0,0,0,0,48,36,Bronx,038304
Census Tract 385; Bronx County; New York,1831,784,0,323,598,0,0,0,29,97,36,Bronx,038500
Census Tract 386; Bronx County; New York,2929,1581,40,482,741,0,0,0,58,27,36,Bronx,038600
Census Tract 387; Bronx County; New York,1479,478,18,130,749,0,0,0,32,72,36,Bronx,038700
Census Tract 388; Bronx County; New York,983,584,28,100,271,0,0,0,0,0,36,Bronx,038800
Census Tract 389; Bronx County; New York,1990,727,0,340,912,0,0,0,11,0,36,Bronx,038900
Census Tract 390; Bronx County; New York,1101,466,74,361,200,0,0,0,0,0,36,Bronx,039000
Census Tract 391; Bronx County; New York,2889,1386,69,63,1237,0,0,0,0,134,36,Bronx,039100
Census Tract 392; Bronx County; New York,637,354,9,74,200,0,0,0,0,0,36,Bronx,039200
Census Tract 393; Bronx County; New York,3082,1824,0,457,686,0,0,0,36,79,36,Bronx,039300
Census Tract 394; Bronx County; New York,1667,788,199,138,509,0,0,0,17,16,36,Bronx,039400
Census Tract 395; Bronx County; New York,1730,694,47,454,231,0,0,0,17,287,36,Bronx,039500
Census Tract 396; Bronx County; New York,1447,686,48,281,404,0,0,0,9,19,36,Bronx,039600
Census Tract 397; Bronx County; New York,468,176,16,48,228,0,0,0,0,0,36,Bronx,039700
Census Tract 398; Bronx County; New York,1235,738,10,93,381,13,0,0,0,0,36,Bronx,039800
Census Tract 399.01; Bronx County; New York,1682,531,11,107,924,0,0,0,18,91,36,Bronx,039901
Census Tract 399.02; Bronx County; New York,1670,620,31,158,796,0,0,0,7,58,36,Bronx,039902
Census Tract 401; Bronx County; New York,2142,891,83,264,862,0,0,0,9,33,36,Bronx,040100
Census Tract 403.02; Bronx County; New York,1582,738,0,111,663,0,0,0,29,41,36,Bronx,040302
Census Tract 403.03; Bronx County; New York,1415,643,28,121,590,0,0,0,11,22,36,Bronx,040303
Census Tract 403.04; Bronx County; New York,1313,515,0,231,554,0,0,0,0,13,36,Bronx,040304
Census Tract 404; Bronx County; New York,1104,755,20,41,268,0,0,0,0,20,36,Bronx,040400
Census Tract 405.01; Bronx County; New York,1370,236,46,149,855,0,0,0,0,84,36,Bronx,040501
Census Tract 405.02; Bronx County; New York,2502,1085,39,321,1002,0,0,0,21,34,36,Bronx,040502
Census Tract 406; Bronx County; New York,1366,654,53,222,428,0,0,0,9,0,36,Bronx,040600
Census Tract 407.01; Bronx County; New York,1229,366,6,267,563,20,0,0,7,0,36,Bronx,040701
Census Tract 407.02; Bronx County; New York,2875,1028,102,393,1270,0,0,0,0,82,36,Bronx,040702
Census Tract 408; Bronx County; New York,1557,728,59,213,490,67,0,0,0,0,36,Bronx,040800
Census Tract 409; Bronx County; New York,1438,846,54,158,354,0,0,0,9,17,36,Bronx,040900
Census Tract 411; Bronx County; New York,1518,933,18,232,335,0,0,0,0,0,36,Bronx,041100
Census Tract 413; Bronx County; New York,3059,1315,37,357,1299,0,0,0,17,34,36,Bronx,041300
Census Tract 414; Bronx County; New York,1840,765,68,383,376,0,0,70,178,0,36,Bronx,041400
Census Tract 415; Bronx County; New York,2391,986,30,259,1085,0,0,0,19,12,36,Bronx,041500
Census Tract 418; Bronx County; New York,1314,648,13,138,498,0,0,0,17,0,36,Bronx,041800
Census Tract 419; Bronx County; New York,2655,1169,20,345,991,0,0,0,61,69,36,Bronx,041900
Census Tract 420; Bronx County; New York,1638,632,0,233,467,0,0,0,0,306,36,Bronx,042000
Census Tract 421; Bronx County; New York,2161,888,27,280,865,0,0,0,85,16,36,Bronx,042100
Census Tract 422; Bronx County; New York,1272,653,24,155,282,0,0,0,0,158,36,Bronx,042200
Census Tract 423; Bronx County; New York,1366,419,46,104,616,0,0,0,0,181,36,Bronx,042300
Census Tract 424; Bronx County; New York,785,562,31,30,160,0,0,0,0,2,36,Bronx,042400
Census Tract 425; Bronx County; New York,2315,887,29,281,936,0,0,0,38,144,36,Bronx,042500
Census Tract 426; Bronx County; New York,2367,1970,84,151,162,0,0,0,0,0,36,Bronx,042600
Census Tract 428; Bronx County; New York,788,494,33,128,133,0,0,0,0,0,36,Bronx,042800
Census Tract 429.01; Bronx County; New York,1229,587,0,108,493,0,0,0,4,37,36,Bronx,042901
Census Tract 429.02; Bronx County; New York,1678,644,104,149,639,0,0,0,45,97,36,Bronx,042902
Census Tract 430; Bronx County; New York,1324,857,29,161,88,0,0,0,0,189,36,Bronx,043000
Census Tract 431.01; Bronx County; New York,1801,711,206,173,703,0,0,0,0,8,36,Bronx,043101
Census Tract 431.02; Bronx County; New York,1730,988,87,198,413,0,20,0,24,0,36,Bronx,043102
Census Tract 434; Bronx County; New York,1586,1158,27,160,154,0,0,0,17,70,36,Bronx,043400
Census Tract 435.01; Bronx County; New York,439,188,5,210,27,0,0,0,0,9,36,Bronx,043501
Census Tract 435.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,36,Bronx,043502
Census Tract 435.03; Bronx County; New York,38,30,0,8,0,0,0,0,0,0,36,Bronx,043503
Census Tract 436; Bronx County; New York,740,461,47,28,177,0,0,0,27,0,36,Bronx,043600
Census Tract 442; Bronx County; New York,1315,711,82,229,236,0,0,0,44,13,36,Bronx,044200
Census Tract 444; Bronx County; New York,1392,678,190,64,424,0,0,0,0,36,36,Bronx,044400
Census Tract 448; Bronx County; New York,703,376,64,157,90,0,0,0,16,0,36,Bronx,044800
Census Tract 449.01; Bronx County; New York,869,476,19,57,265,0,0,0,8,44,36,Bronx,044901
Census Tract 449.02; Bronx County; New York,952,497,86,161,200,0,0,0,0,8,36,Bronx,044902
Census Tract 451.01; Bronx County; New York,979,356,50,111,420,0,0,0,22,20,36,Bronx,045101
Census Tract 451.02; Bronx County; New York,944,510,49,86,275,0,0,0,9,15,36,Bronx,045102
Census Tract 456; Bronx County; New York,1193,909,60,111,113,0,0,0,0,0,36,Bronx,045600
Census Tract 458; Bronx County; New York,2065,1324,13,215,242,0,0,0,59,212,36,Bronx,045800
Census Tract 460; Bronx County; New York,940,449,0,299,123,0,0,0,0,69,36,Bronx,046000
Census Tract 462.03; Bronx County; New York,3164,1228,0,1230,9,0,0,86,73,538,36,Bronx,046203
Census Tract 462.04; Bronx County; New York,2406,1082,42,545,243,0,0,0,56,438,36,Bronx,046204
Census Tract 462.05; Bronx County; New York,1880,1095,0,339,223,0,0,0,70,153,36,Bronx,046205
Census Tract 462.06; Bronx County; New York,2027,546,84,644,0,0,0,0,207,546,36,Bronx,046206
Census Tract 462.07; Bronx County; New York,2919,1307,0,1055,56,0,0,0,121,380,36,Bronx,046207
Census Tract 462.08; Bronx County; New York,1365,818,168,198,181,0,0,0,0,0,36,Bronx,046208
Census Tract 462.09; Bronx County; New York,1414,681,56,113,407,0,0,0,0,157,36,Bronx,046209
Census Tract 484.01; Bronx County; New York,1297,760,98,287,101,0,0,0,51,0,36,Bronx,048401
Census Tract 484.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,36,Bronx,048402
Census Tract 504; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,36,Bronx,050400
Census Tract 516.01; Bronx County; New York,2081,1416,44,60,537,0,0,0,0,24,36,Bronx,051601
Census Tract 516.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,36,Bronx,051602
Census Tract 1; Kings County; New York,2660,1700,14,372,380,0,0,0,116,78,36,Kings,000100
Census Tract 2; Kings County; New York,358,281,35,7,9,0,0,0,19,7,36,Kings,000200
Census Tract 3.01; Kings County; New York,1976,1275,104,241,334,0,0,0,22,0,36,Kings,000301
Census Tract 5.01; Kings County; New York,1949,1461,90,139,212,0,0,0,4,43,36,Kings,000501
Census Tract 5.02; Kings County; New York,1469,846,43,176,331,0,0,0,14,59,36,Kings,000502
Census Tract 7; Kings County; New York,1785,1151,42,396,129,0,0,15,27,25,36,Kings,000700
Census Tract 9; Kings County; New York,2392,1377,48,544,218,0,0,0,0,205,36,Kings,000900
Census Tract 11; Kings County; New York,900,359,0,485,7,0,0,0,23,26,36,Kings,001100
Census Tract 13; Kings County; New York,1248,568,0,435,167,0,0,0,78,0,36,Kings,001300
Census Tract 15.01; Kings County; New York,2198,1063,41,899,74,0,0,0,0,121,36,Kings,001501
Census Tract 15.02; Kings County; New York,3038,758,0,2203,0,0,0,0,0,77,36,Kings,001502
Census Tract 18.01; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,001801
Census Tract 18.02; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,001802
Census Tract 18.03; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,001803
Census Tract 18.04; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,001804
Census Tract 20; Kings County; New York,411,387,0,10,14,0,0,0,0,0,36,Kings,002000
Census Tract 21; Kings County; New York,2601,906,28,1399,138,0,0,0,85,45,36,Kings,002100
Census Tract 22; Kings County; New York,1592,1381,35,62,59,0,0,0,34,21,36,Kings,002200
Census Tract 23; Kings County; New York,1504,1204,20,125,6,0,0,0,0,149,36,Kings,002300
Census Tract 29.01; Kings County; New York,1391,1120,1,88,113,0,0,0,0,69,36,Kings,002901
Census Tract 30; Kings County; New York,800,638,59,8,81,0,0,0,0,14,36,Kings,003000
Census Tract 31.01; Kings County; New York,1515,632,23,743,72,0,0,0,38,7,36,Kings,003101
Census Tract 31.02; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,003102
Census Tract 33; Kings County; New York,2490,853,63,1367,143,0,3,0,15,46,36,Kings,003300
Census Tract 34; Kings County; New York,1456,902,210,104,187,0,0,0,41,12,36,Kings,003400
Census Tract 35; Kings County; New York,1129,555,12,431,31,0,0,0,42,58,36,Kings,003500
Census Tract 36; Kings County; New York,1911,1039,18,231,405,0,19,0,22,177,36,Kings,003600
Census Tract 37; Kings County; New York,2570,885,8,1464,81,0,0,24,0,108,36,Kings,003700
Census Tract 38; Kings County; New York,589,465,27,30,49,0,0,0,18,0,36,Kings,003800
Census Tract 39; Kings County; New York,1163,721,12,286,45,0,0,0,49,50,36,Kings,003900
Census Tract 41; Kings County; New York,1360,897,86,186,53,0,0,8,86,44,36,Kings,004100
Census Tract 43; Kings County; New York,1950,1159,44,558,154,0,0,12,0,23,36,Kings,004300
Census Tract 44; Kings County; New York,934,840,0,48,46,0,0,0,0,0,36,Kings,004400
Census Tract 45; Kings County; New York,1625,1086,80,247,154,0,0,0,25,33,36,Kings,004500
Census Tract 46; Kings County; New York,520,326,8,46,140,0,0,0,0,0,36,Kings,004600
Census Tract 47; Kings County; New York,876,455,42,277,95,0,0,0,0,7,36,Kings,004700
Census Tract 49; Kings County; New York,1117,528,24,377,170,0,0,0,18,0,36,Kings,004900
Census Tract 50; Kings County; New York,1108,842,29,122,115,0,0,0,0,0,36,Kings,005000
Census Tract 51; Kings County; New York,1012,726,0,171,115,0,0,0,0,0,36,Kings,005100
Census Tract 52.01; Kings County; New York,967,664,50,54,127,0,0,0,45,27,36,Kings,005201
Census Tract 52.02; Kings County; New York,1524,1061,25,110,306,0,0,0,9,13,36,Kings,005202
Census Tract 53.01; Kings County; New York,896,685,25,128,34,0,0,0,22,2,36,Kings,005301
Census Tract 53.02; Kings County; New York,39,28,0,5,0,0,0,0,6,0,36,Kings,005302
Census Tract 53.03; Kings County; New York,11,11,0,0,0,0,0,0,0,0,36,Kings,005303
Census Tract 54; Kings County; New York,1750,1159,122,118,294,0,0,0,9,48,36,Kings,005400
Census Tract 56.01; Kings County; New York,1431,1162,8,66,170,0,0,0,11,14,36,Kings,005601
Census Tract 56.02; Kings County; New York,956,503,9,238,155,0,0,0,43,8,36,Kings,005602
Census Tract 58; Kings County; New York,1446,861,81,196,153,0,0,0,41,114,36,Kings,005800
Census Tract 59; Kings County; New York,628,468,21,114,12,0,0,0,0,13,36,Kings,005900
Census Tract 60; Kings County; New York,1049,627,67,88,201,10,0,0,18,38,36,Kings,006000
Census Tract 62; Kings County; New York,1055,670,34,17,205,0,0,0,50,79,36,Kings,006200
Census Tract 63; Kings County; New York,940,680,19,161,51,0,0,17,0,12,36,Kings,006300
Census Tract 64; Kings County; New York,1409,1017,36,120,177,0,0,0,29,30,36,Kings,006400
Census Tract 65; Kings County; New York,2520,1548,115,442,246,18,0,0,151,0,36,Kings,006500
Census Tract 66; Kings County; New York,1668,1148,35,120,297,0,0,0,24,44,36,Kings,006600
Census Tract 67; Kings County; New York,1516,1067,62,239,122,0,0,0,0,26,36,Kings,006700
Census Tract 68; Kings County; New York,1522,1139,28,74,182,0,0,0,16,83,36,Kings,006800
Census Tract 69.01; Kings County; New York,817,578,29,109,95,0,6,0,0,0,36,Kings,006901
Census Tract 69.02; Kings County; New York,839,611,20,188,15,0,0,0,0,5,36,Kings,006902
Census Tract 70; Kings County; New York,1192,878,0,44,79,0,0,0,73,118,36,Kings,007000
Census Tract 71; Kings County; New York,1672,973,28,89,262,0,0,0,107,213,36,Kings,007100
Census Tract 72; Kings County; New York,586,425,32,18,84,0,0,0,27,0,36,Kings,007200
Census Tract 74; Kings County; New York,1533,1374,69,36,23,0,0,10,0,21,36,Kings,007400
Census Tract 75; Kings County; New York,2164,1622,38,273,136,0,0,0,0,95,36,Kings,007500
Census Tract 76; Kings County; New York,1339,1083,69,174,13,0,0,0,0,0,36,Kings,007600
Census Tract 77; Kings County; New York,2820,1760,0,726,242,0,0,17,0,75,36,Kings,007700
Census Tract 78; Kings County; New York,1487,1143,104,112,71,0,0,0,46,11,36,Kings,007800
Census Tract 80; Kings County; New York,1403,1058,44,58,136,0,0,56,10,41,36,Kings,008000
Census Tract 82; Kings County; New York,1437,1083,69,95,148,0,0,0,42,0,36,Kings,008200
Census Tract 84; Kings County; New York,1117,653,42,152,270,0,0,0,0,0,36,Kings,008400
Census Tract 85; Kings County; New York,3083,1702,0,451,559,0,0,0,35,336,36,Kings,008500
Census Tract 86; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,008600
Census Tract 88; Kings County; New York,1198,692,168,179,118,0,0,0,41,0,36,Kings,008800
Census Tract 90.01; Kings County; New York,440,277,0,86,64,0,0,0,0,13,36,Kings,009001
Census Tract 90.02; Kings County; New York,439,370,8,28,33,0,0,0,0,0,36,Kings,009002
Census Tract 92.01; Kings County; New York,555,444,12,20,55,0,0,14,10,0,36,Kings,009201
Census Tract 92.02; Kings County; New York,1088,737,65,166,74,0,0,0,46,0,36,Kings,009202
Census Tract 94.01; Kings County; New York,531,498,9,7,9,0,0,0,8,0,36,Kings,009401
Census Tract 94.02; Kings County; New York,957,812,12,6,104,0,0,0,16,7,36,Kings,009402
Census Tract 96; Kings County; New York,1908,1516,45,97,151,0,0,28,0,71,36,Kings,009600
Census Tract 98; Kings County; New York,1863,1733,8,74,48,0,0,0,0,0,36,Kings,009800
Census Tract 100; Kings County; New York,1785,1586,40,16,119,0,0,0,0,24,36,Kings,010000
Census Tract 101; Kings County; New York,1596,1234,20,23,162,0,0,0,38,119,36,Kings,010100
Census Tract 102; Kings County; New York,1132,979,14,41,73,0,0,0,0,25,36,Kings,010200
Census Tract 104.01; Kings County; New York,614,523,6,18,32,0,0,0,28,7,36,Kings,010401
Census Tract 104.02; Kings County; New York,631,545,26,23,24,0,0,0,13,0,36,Kings,010402
Census Tract 106.01; Kings County; New York,587,537,0,36,0,0,0,0,0,14,36,Kings,010601
Census Tract 106.02; Kings County; New York,608,560,19,18,11,0,0,0,0,0,36,Kings,010602
Census Tract 108.01; Kings County; New York,570,491,35,16,22,0,0,0,0,6,36,Kings,010801
Census Tract 108.02; Kings County; New York,688,609,23,47,9,0,0,0,0,0,36,Kings,010802
Census Tract 110; Kings County; New York,617,490,28,14,78,0,0,0,0,7,36,Kings,011000
Census Tract 112; Kings County; New York,2010,1692,9,65,198,0,0,0,0,46,36,Kings,011200
Census Tract 114; Kings County; New York,889,719,56,73,41,0,0,0,0,0,36,Kings,011400
Census Tract 116; Kings County; New York,1102,1011,17,26,48,0,0,0,0,0,36,Kings,011600
Census Tract 117; Kings County; New York,1247,868,20,255,65,0,0,0,0,39,36,Kings,011700
Census Tract 118; Kings County; New York,656,555,10,29,11,0,38,0,0,13,36,Kings,011800
Census Tract 119.01; Kings County; New York,619,446,50,94,15,0,0,0,0,14,36,Kings,011901
Census Tract 119.02; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,011902
Census Tract 120; Kings County; New York,323,267,5,29,17,0,0,0,5,0,36,Kings,012000
Census Tract 121; Kings County; New York,897,584,30,241,16,0,0,0,10,16,36,Kings,012100
Census Tract 122; Kings County; New York,1546,1208,52,77,168,0,0,0,10,31,36,Kings,012200
Census Tract 126; Kings County; New York,843,624,66,80,63,0,0,0,5,5,36,Kings,012600
Census Tract 127; Kings County; New York,1755,1000,111,314,158,0,0,0,61,111,36,Kings,012700
Census Tract 128.01; Kings County; New York,773,561,131,22,33,0,0,0,6,20,36,Kings,012801
Census Tract 129.01; Kings County; New York,921,627,17,144,57,0,23,27,26,0,36,Kings,012901
Census Tract 129.02; Kings County; New York,1679,864,4,735,15,0,0,0,21,40,36,Kings,012902
Census Tract 130; Kings County; New York,1784,1269,55,81,267,0,0,0,17,95,36,Kings,013000
Census Tract 131; Kings County; New York,1774,1091,56,197,297,31,0,22,11,69,36,Kings,013100
Census Tract 132; Kings County; New York,730,612,24,48,46,0,0,0,0,0,36,Kings,013200
Census Tract 133; Kings County; New York,1784,1309,48,283,89,0,0,0,34,21,36,Kings,013300
Census Tract 134; Kings County; New York,1425,1060,48,120,157,0,0,0,25,15,36,Kings,013400
Census Tract 135; Kings County; New York,1550,976,31,349,157,0,0,0,9,28,36,Kings,013500
Census Tract 136; Kings County; New York,1496,1177,53,40,205,0,0,0,13,8,36,Kings,013600
Census Tract 137; Kings County; New York,1478,930,42,273,143,0,0,0,30,60,36,Kings,013700
Census Tract 138; Kings County; New York,1295,888,48,167,103,0,0,0,33,56,36,Kings,013800
Census Tract 139; Kings County; New York,1422,1100,29,130,127,0,0,0,12,24,36,Kings,013900
Census Tract 140; Kings County; New York,792,624,8,58,102,0,0,0,0,0,36,Kings,014000
Census Tract 141.01; Kings County; New York,519,410,10,61,30,0,0,0,0,8,36,Kings,014101
Census Tract 141.02; Kings County; New York,884,459,64,183,169,0,9,0,0,0,36,Kings,014102
Census Tract 142; Kings County; New York,1286,996,13,52,116,0,0,0,83,26,36,Kings,014200
Census Tract 143; Kings County; New York,1465,1020,97,268,40,0,0,0,31,9,36,Kings,014300
Census Tract 145; Kings County; New York,1926,1365,103,312,47,0,0,0,51,48,36,Kings,014500
Census Tract 147; Kings County; New York,845,605,33,163,23,0,0,0,11,10,36,Kings,014700
Census Tract 148; Kings County; New York,431,381,4,26,20,0,0,0,0,0,36,Kings,014800
Census Tract 149.01; Kings County; New York,641,482,3,96,35,0,0,0,13,12,36,Kings,014901
Census Tract 149.02; Kings County; New York,1883,1467,43,274,87,0,0,0,12,0,36,Kings,014902
Census Tract 150; Kings County; New York,535,490,8,0,29,0,0,0,8,0,36,Kings,015000
Census Tract 151; Kings County; New York,1768,1276,17,223,203,0,14,16,0,19,36,Kings,015100
Census Tract 152; Kings County; New York,942,768,15,100,54,0,0,0,5,0,36,Kings,015200
Census Tract 153; Kings County; New York,1142,940,0,114,88,0,0,0,0,0,36,Kings,015300
Census Tract 154; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,015400
Census Tract 155; Kings County; New York,1463,1178,44,69,159,0,0,0,0,13,36,Kings,015500
Census Tract 157; Kings County; New York,2149,1392,46,197,444,0,0,0,52,18,36,Kings,015700
Census Tract 159; Kings County; New York,2555,1794,33,388,201,0,0,99,29,11,36,Kings,015900
Census Tract 160; Kings County; New York,1791,1294,78,102,247,0,12,0,0,58,36,Kings,016000
Census Tract 161; Kings County; New York,1555,1081,52,255,146,0,0,0,0,21,36,Kings,016100
Census Tract 162; Kings County; New York,1128,651,0,352,67,0,0,0,36,22,36,Kings,016200
Census Tract 163; Kings County; New York,1866,1169,135,406,29,0,9,0,64,54,36,Kings,016300
Census Tract 164; Kings County; New York,156,61,0,78,0,0,0,0,5,12,36,Kings,016400
Census Tract 165; Kings County; New York,2394,1820,0,154,234,0,0,0,149,37,36,Kings,016500
Census Tract 166; Kings County; New York,680,593,10,45,27,0,0,0,0,5,36,Kings,016600
Census Tract 167; Kings County; New York,2232,1709,66,160,247,0,0,0,0,50,36,Kings,016700
Census Tract 168; Kings County; New York,794,626,22,14,86,0,0,0,0,46,36,Kings,016800
Census Tract 169; Kings County; New York,1983,1396,30,207,318,0,0,0,0,32,36,Kings,016900
Census Tract 170; Kings County; New York,1136,862,78,166,30,0,0,0,0,0,36,Kings,017000
Census Tract 171; Kings County; New York,1649,1325,26,65,89,0,6,0,54,84,36,Kings,017100
Census Tract 172; Kings County; New York,929,824,14,20,60,0,0,0,0,11,36,Kings,017200
Census Tract 174; Kings County; New York,712,643,18,18,12,0,0,0,7,14,36,Kings,017400
Census Tract 175; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,017500
Census Tract 176; Kings County; New York,846,651,39,25,106,0,0,0,4,21,36,Kings,017600
Census Tract 177; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,017700
Census Tract 178; Kings County; New York,851,692,5,45,96,0,0,0,0,13,36,Kings,017800
